Advanced Telemetry Systems' R4520C Series Receiver-Data Logger
Csv Data File: C:\Users\ODELLA\Desktop\R4520C_9_07_2023_8_54_42_Stewart system_Sept 6_MR.csv
 Generated: 9/07/2023
Program: ATSWinRec_R4520C,Version: R4520C_3.0.26.18869,Source:PC
                                                  
                                                  
Date,Sec,Fr,Sig,Code,NumDet,NumMort,Latitude,Longitude,GpsAge,PrmNum,
08/23/23 8:57,44,150054,89,13,1,0,60.68685333,-135.02514000,01,1,
08/23/23 8:57,47,150054,84,34,1,0,60.68571833,-135.02279167,01,1,
08/23/23 8:57,48,150054,87,13,1,0,60.68542833,-135.02221833,01,1,
08/23/23 8:57,52,150054,82,34,1,0,60.68423500,-135.01994333,00,1,
08/23/23 8:57,52,150054,86,13,1,0,60.68423500,-135.01994333,00,1,
08/23/23 8:57,53,150054,81,34,1,0,60.68392667,-135.01938667,01,1,
08/23/23 8:57,54,150054,86,13,1,0,60.68333333,-135.01884500,01,1,
08/23/23 8:57,54,150054,82,34,1,0,60.68333333,-135.01884500,01,1,
08/23/23 8:57,54,150054,88,13,1,0,60.68333333,-135.01884500,01,1,
08/23/23 8:57,55,150054,82,34,1,0,60.68330333,-135.01831333,01,1,
08/23/23 8:57,55,150054,84,34,1,0,60.68330333,-135.01831333,01,1,
08/23/23 8:57,55,150054,87,13,1,0,60.68330333,-135.01831333,01,1,
08/23/23 8:57,56,150054,90,34,1,0,60.68298500,-135.01778833,01,1,
08/23/23 8:57,56,150054,85,13,1,0,60.68298500,-135.01778833,01,1,
08/23/23 8:57,56,150054,84,13,1,0,60.68298500,-135.01778833,01,1,
08/23/23 8:57,58,150054,82,13,1,0,60.68233833,-135.01666667,00,1,
08/23/23 8:57,59,150054,86,34,1,0,60.68201000,-135.01626667,00,1,
08/23/23 8:58,0,150054,82,13,1,0,60.68167833,-135.01577333,01,1,
08/23/23 8:58,0,150054,86,34,1,0,60.68167833,-135.01577333,01,1,
08/23/23 8:58,0,150054,87,34,1,0,60.68167833,-135.01577333,01,1,
08/23/23 8:58,0,150054,82,13,1,0,60.68167833,-135.01577333,01,1,
08/23/23 8:58,1,150054,88,34,1,0,60.68134667,-135.01528000,01,1,
08/23/23 8:58,1,150054,72,13,1,0,60.68134667,-135.01528000,01,1,
08/23/23 8:58,2,150054,89,34,1,0,60.68101333,-135.01478833,01,1,
08/23/23 8:58,2,150054,72,13,1,0,60.68101333,-135.01478833,01,1,
08/23/23 8:58,4,150054,90,34,1,0,60.68035000,-135.01380000,00,1,
08/23/23 8:58,4,150054,95,13,1,0,60.68035000,-135.01380000,00,1,
08/23/23 8:58,5,150054,89,34,1,0,60.68001833,-135.01330333,00,1,
08/23/23 8:58,5,150054,95,13,1,0,60.68001833,-135.01330333,00,1,
08/23/23 8:58,6,150054,88,34,1,0,60.67968667,-135.01280667,00,1,
08/23/23 8:58,9,150054,89,34,1,0,60.67870167,-135.01131500,01,1,
08/23/23 8:58,10,150054,89,34,1,0,60.67837500,-135.01081833,01,1,
08/23/23 8:58,10,150054,72,13,1,0,60.67837500,-135.01081833,01,1,
08/23/23 8:58,10,150054,95,13,1,0,60.67837500,-135.01081833,01,1,
08/23/23 8:58,10,150054,89,34,1,0,60.67837500,-135.01081833,01,1,
08/23/23 8:58,12,150054,95,13,1,0,60.67772167,-135.00981833,00,1,
08/23/23 8:58,12,150054,89,34,1,0,60.67772167,-135.00981833,00,1,
08/23/23 8:58,13,150054,88,34,1,0,60.67739667,-135.00931833,00,1,
08/23/23 8:58,14,150054,88,34,1,0,60.67707167,-135.00881667,01,1,
08/23/23 8:58,14,150054,95,13,1,0,60.67707167,-135.00881667,01,1,
08/23/23 8:58,15,150054,88,34,1,0,60.67674500,-135.00831500,01,1,
08/23/23 8:58,15,150054,88,34,1,0,60.67674500,-135.00831500,01,1,
08/23/23 8:58,17,150054,87,34,1,0,60.67609000,-135.00731000,01,1,
08/23/23 16:18,31,150054,78,34,1,0,60.76594500,-135.03837000,061,1,
08/23/23 16:18,32,150054,75,34,1,0,60.76594500,-135.03837000,062,1,
08/23/23 16:18,34,150054,74,34,1,0,60.76594500,-135.03837000,064,1,
08/23/23 16:18,35,150054,74,34,1,0,60.76594500,-135.03837000,065,1,
08/23/23 16:18,40,150054,86,34,1,0,60.76594500,-135.03837000,070,1,
08/23/23 16:18,45,150054,77,34,1,0,60.76594500,-135.03837000,075,1,
08/23/23 16:18,54,150054,89,34,1,0,60.76594500,-135.03837000,084,1,
08/23/23 16:18,55,150054,91,34,1,0,60.76594500,-135.03837000,085,1,
08/23/23 16:19,0,150054,104,34,1,0,60.76594500,-135.03837000,090,1,
08/23/23 16:19,1,150054,104,34,1,0,60.76594500,-135.03837000,091,1,
